55373032,David Heinemeier Hansson
16185738,Jim Weirich
12385923,Jamis Buck
12286364,Aaron Patterson
9687338,David Chelimsky
9573195,Florian Frank
9163850,Austin Ziegler
9104976,Christian Neukirchen
9050962,Yehuda Katz
8564567,Eric Hodel
8323780,Joshua Peek
8181941,makoto kuwata
7962724,Steven Baker
7200785,José Valim
6099553,Erik Michaels-Ober
6073967,Ryan Davis
5907730,André Arko
5821366,Michael Bleigh
5794916,Sven Fuchs
5725609,Bryan Helmkamp
5669083,Matt Aimonetti
5654525,Ryan Tomayko
5589566,Joshua Harvey
5514895,Saimon Moore
5495638,Stephan Soller
5141583,Philip Ross
4960333,Emilio Tagua
4948800,Clifford Heath
4922505,Nick Kallen
4895290,Bryan Halmkamp
4886032,Mikel Lindsaar
4885750,Sam Stephenson
4773619,Nathan Sobo
4417715,Nathan Weizenbaum
4277915,Hampton Catlin
4170782,Delano Mandelbaum
4094233,Ara T. Howard
3996108,Carl Lerche
3987493,Terence Lee
3777833,Luis Lavena
3647974,Mike Dalessio
3324778,Aslak Hellesøy
3250677,James Edward Gray II
3068331,Yoko Harada
2995652,John Nunemaker
2844440,Bob Aman
2789666,Chris Eppstein
2738769,Phil Hagelberg
2688823,Jari Bakken
2649470,Jeremy Ashkenas
2638513,Dave Thomas
2633862,Tony Strauss
2598911,Joe Ferris
2515873,Mike Dirolf
2410350,R. Bernstein
2289755,Josh Kalderimis
2214995,Brian Lopez
2139283,Chad Fowler
2067087,Adam Wiggins
2037257,Jonas Nicklas
1984322,Nick Sieger
1971174,TOMITA Masahiro
1966404,Thomas Uehlinger
1941534,Konstantin Haase
1895638,Julien Kirch
1885843,Kent Sibilev
1882339,"Opscode, Inc."
1864274,Chad Humphries
1855548,Francis Cianfrocca
1840315,Coda Hale
1834316,Wynn Netherland
1832286,why the lucky stiff
1763484,Mislav Marohnić
1693697,Jim Menard
1683431,Kyle Banker
1632806,Daniel Neighman
1602068,Carlos Antônio
1598090,Chris Wanstrath
1577674,Blake Mizerany
1570348,Dan Kubb
1561533,Simon Rozet
1548659,Zed A. Shaw
1508719,Alan Harper
1484018,MenTaLguY <mental@rydia.net>
1470864,Aaron Quint
1452267,Maik Schmidt
1440513,Mark Moseley
1428584,Jon Yurek
1421703,Wayne Meissner
1391338,Jeremy Hinegardner
1344086,Lee Hambley
1289335,Michael Granger
1285883,Mike Sassak
1261388,Blaine Cook
1230512,Gregory Hnatiuk
1213390,Mike Perham
1210015,Tom Preston-Werner
1189524,Josh Peek
1177163,Evan Weaver
1140869,Brandon Keepers
1136699,Adam Jacob
1130000,Jeff Davis
1119728,Matt Walker
1113300,Daniel J. Berger
1112138,Pelle Braendgaard
1091251,Tom Copeland
1086119,Ara T Howard
1077535,Grégoire Marabout
1062350,geemus (Wesley Beary)
1032817,Steve Richert
1003316,Ben Mabey
989644,Matt Sanford
978836,Seth Fitzsimmons
963135,Jon Crosby
957030,Larry Halff
957030,Jesse Clark
953743,Phusion - http://www.phusion.nl/
946386,Ola Bini and JRuby contributors
937999,Ben Johnson of Binary Logic
