111,Eric Hodel
97,Ryan Davis
90,John Nunemaker
89,Kristian Mandrup
79,Michael Grosser
73,Ara T. Howard
72,Aaron Patterson
71,Michael Bleigh
70,Seamus Abshere
69,Postmodern
65,Brandon Keepers
63,Daniel J. Berger
63,Chris Wanstrath
59,Nando Vieira
57,Alexey Petrushin
56,jugyo
55,David Kellum
54,Thomas Sawyer
54,Wynn Netherland
53,markbates
51,Yehuda Katz
51,James Golick
50,Sven Fuchs
49,Tom Preston-Werner
46,Joshua Hull
45,Konstantin Haase
45,Kyle Maxwell
44,Dr Nic Williams
44,Martin Kozák
44,Nick Sieger
44,James Healy
44,Andy Rossmeissl
43,Michel Martens
43,Derek Kastner
43,Erik Hollensbe
43,Arto Bendiken
41,Gabriel Horner
40,Brian Takita
39,Victor Costan
39,Simon Chiang
39,Pat Allan
38,Nick Quaranto
38,David Dollar
38,Jonas Nicklas
38,Damian Janowski
37,Jens Wille
37,Pat Nakajima
36,Winton Welsh
36,John Mettraux
35,Jamis Buck
35,Ilya Grigorik
34,Igor Galeta
34,Joe Ferris
34,Marcos Piccinini
34,Evan Weaver
34,Tobias Luetke
34,winebarrel
34,Daniel Neighman
33,Ben Johnson of Binary Logic
33,Matt Parker
33,John Barnette
33,Gregoire Lejeune
33,Kouhei Sutou
33,José Valim
32,Erik Michaels-Ober
32,Steven Gibson
32,Josep M. Bach
32,Eloy Duran
32,Ryan Bates
32,Mislav Marohnić
32,Jeremy Ashkenas
32,Jacques Crocker
32,Lance Pollard
31,Justin Ball
31,David Heinemeier Hansson
30,Jon Yurek
30,Jan Lelis
30,remi
29,Geoffrey Grosenbach
29,Darcy Laycock
29,Manfred Stienstra
29,Josh Nichols
29,Matt Aimonetti
29,Travis Reeder
29,Mat Brown
29,Paul Dix
28,Rick Olson
28,Arthur Chiu
28,Ryan Tomayko
28,Zeno R.R. Davatz
28,Scott Chacon
28,shura
28,Tim Morgan
28,Aman Gupta
28,Florian Frank
28,Jack Danger Canty
28,Masaomi Hatakeyama
28,James Robertson
27,Ryan Sonnek
27,meh.
27,Michael Granger
27,Norman Clarke
27,Ola Bini and JRuby contributors
27,Lucas Carlson
27,Adam Meehan
26,thoughtbot
26,Sergio Rubio
26,Dan Kubb
26,Brian Durand
26,Tim Pease
26,Richard Huang
26,"RightScale, Inc."
26,Adam Wiggins
26,George 'Jake' Wendt
26,Delano Mandelbaum
26,BrowserMedia
26,Jeremy Evans
26,Aaron Pfeifer
26,Andre Pankratz
25,Benny Degezelle
25,Theo Hultberg
25,LLC
25,Daniel Harrington
25,Mike Perham
25,Benjamin Krause
25,TJ Holowaychuk
25,Cyril David
25,Blake Mizerany
24,Roger Pack
24,Dan Croak
24,Jari Bakken
24,Daniel Choi
24,FIXME full name
24,Bruce Williams
24,WebGet
24,Chad Fowler
24,John Mair (banisterfiend)
24,Charles Lowell
24,John Crepezzi
24,Gregory Brown
24,Bryan Helmkamp
24,Kelly Redding
24,Tobias Lütke
24,Mike Dalessio
24,Tim Pope
23,Dimitrij Denissenko
23,Tony Arcieri
23,Chris Beer
23,Justin Balthrop
23,Jakub Kuźma
23,Eric Anderson
23,Corey Donohoe
23,Sandro Turriate
23,Paul Battley
23,Luca Guidi
23,reddavis
23,Adam Jacob
23,carlosjhr64@gmail.com
23,Davide D'Agostino
22,Simon Menke
22,Christoph Olszowka
22,Linus Oleander
22,Assaf Arkin
22,James Smith
22,Alex MacCaw
22,Matt Mitchell
22,Aaron Quint
22,Raving Genius
22,Peer Allan
22,Russell Holmes
21,Nathan Esquenazi
21,Rick Koloski
21,Ben Hughes
21,Spencer Steffen
21,Pivotal Labs
21,Rico Sta. Cruz
21,Scott Gonyea
21,Dan Pickett
21,Jakub Šťastný aka Botanicus
21,Ezra Zygmuntowicz
21,Philip Arndt
21,Jesse Newland
21,Burke Libbey
20,David Calavera
20,Corey Innis
20,Loren Segal
20,Judson Lester
20,Joel Duffin
20,Resolve Digital
20,Gabriel Sobrinho
20,Paul Campbell
20,Ian Hough
20,Jason Ronallo
20,SixArm
20,Daniel Lucraft
